Renderer: GeForce RTX 2080 Ti/PCIe/SSE2
OpenGL version supported:4.1.0 NVIDIA 419.35
[    0.000,    0.100,    1.500]
[    0.000,    0.100,    1.500]
[    0.000,    0.100,    1.500]
[    0.000,    0.100,    1.500]
[    0.000,    0.100,    1.500]
[    0.000,    0.100,    1.500]
[    0.000,    0.100,    1.500]
[    0.000,    0.100,    1.500]
[    0.000,    0.100,    1.500]
[    0.000,    0.100,    1.500]
[    0.000,    0.100,    1.500]
[    0.000,    0.100,    1.500]
[    0.000,    0.100,    1.500]
[    0.000,    0.100,    1.500]
[    0.000,    0.100,    1.500]
[    0.000,    0.100,    1.500]
[    0.000,    0.100,    1.500]
[    0.000,    0.100,    1.500]
[    0.000,    0.100,    1.500]
[    0.000,    0.100,    1.500]
[    0.000,    0.100,    1.500]
[    0.000,    0.100,    1.500]
[    0.000,    0.100,    1.500]
[    0.000,    0.100,    1.500]
[    0.000,    0.100,    1.500]
[    0.000,    0.100,    1.500]
[    0.000,    0.100,    1.500]
[    0.000,    0.100,    1.500]
[    0.000,    0.100,    1.500]
[    0.000,    0.100,    1.500]
[    0.000,    0.100,    1.500]
[    0.000,    0.100,    1.500]
[    0.000,    0.100,    1.500]
[    0.000,    0.100,    1.500]
[    0.000,    0.100,    1.500]
[    0.000,    0.100,    1.500]
[    0.000,    0.100,    1.500]
[    0.000,    0.100,    1.500]
[    0.000,    0.100,    1.500]
[    0.000,    0.100,    1.500]
[    0.000,    0.100,    1.500]
[    0.000,    0.100,    1.500]
[    0.000,    0.100,    1.500]
[    0.000,    0.100,    1.500]
[    0.000,    0.100,    1.500]
[    0.000,    0.100,    1.500]
[    0.000,    0.100,    1.500]
[    0.000,    0.100,    1.500]
[    0.000,    0.100,    1.500]
[    0.000,    0.100,    1.500]
[    0.000,    0.100,    1.500]
[    0.000,    0.100,    1.500]
[    0.000,    0.100,    1.500]
[    0.000,    0.100,    1.500]
[    0.000,    0.100,    1.500]
[    0.000,    0.100,    1.500]
[    0.000,    0.100,    1.500]
[    0.000,    0.100,    1.500]
[    0.000,    0.100,    1.500]
[    0.000,    0.100,    1.500]
[    0.000,    0.100,    1.500]
[    0.000,    0.100,    1.500]
[    0.000,    0.100,    1.500]
[    0.000,    0.100,    1.500]
[    0.000,    0.100,    1.500]
[    0.000,    0.100,    1.500]
[    0.000,    0.100,    1.500]
[    0.000,    0.100,    1.500]
[    0.000,    0.100,    1.500]
[    0.000,    0.100,    1.500]
[   -0.010,    0.100,    1.500]
[   -0.020,    0.100,    1.500]
[   -0.036,    0.100,    1.599]
[   -0.036,    0.100,    1.599]
[   -0.036,    0.100,    1.599]
[   -0.036,    0.100,    1.599]
[   -0.036,    0.100,    1.599]
[   -0.036,    0.100,    1.599]
[   -0.036,    0.100,    1.599]
[   -0.036,    0.100,    1.599]
[   -0.036,    0.100,    1.599]
[   -0.036,    0.100,    1.599]
[   -0.036,    0.100,    1.599]
[   -0.036,    0.100,    1.599]
[   -0.036,    0.100,    1.599]
[   -0.036,    0.100,    1.599]
[   -0.036,    0.100,    1.599]
[   -0.036,    0.100,    1.599]
[   -0.036,    0.100,    1.599]
[   -0.036,    0.100,    1.599]
[   -0.036,    0.100,    1.599]
[   -0.036,    0.100,    1.599]
[   -0.036,    0.100,    1.599]
[   -0.036,    0.100,    1.599]
[   -0.036,    0.100,    1.599]
[   -0.036,    0.100,    1.599]
[   -0.036,    0.100,    1.599]
[   -0.036,    0.100,    1.599]
[   -0.036,    0.100,    1.599]
[   -0.036,    0.100,    1.599]
[   -0.036,    0.100,    1.599]
[   -0.036,    0.100,    1.599]
[   -0.042,    0.100,    1.699]
[   -0.042,    0.100,    1.699]
[   -0.048,    0.100,    1.799]
[   -0.048,    0.100,    1.799]
[   -0.054,    0.100,    1.898]
[   -0.054,    0.100,    1.898]
[   -0.060,    0.100,    1.998]
[   -0.060,    0.100,    1.998]
[   -0.066,    0.100,    2.098]
[   -0.066,    0.100,    2.098]
[   -0.072,    0.100,    2.198]
[   -0.072,    0.100,    2.198]
[   -0.078,    0.100,    2.298]
[   -0.078,    0.100,    2.298]
[   -0.084,    0.100,    2.397]
[   -0.084,    0.100,    2.397]
[   -0.090,    0.100,    2.497]
[   -0.090,    0.100,    2.497]
[   -0.096,    0.100,    2.597]
[   -0.096,    0.100,    2.597]
[   -0.102,    0.100,    2.697]
[   -0.102,    0.100,    2.697]
[   -0.108,    0.100,    2.797]
[   -0.133,    0.075,    2.795]
[   -0.158,    0.039,    2.892]
[   -0.169,    0.003,    2.890]
[   -0.240,   -0.035,    2.981]
[   -0.240,   -0.075,    2.978]
[   -0.252,   -0.084,    3.077]
[   -0.252,   -0.084,    3.077]
[   -0.264,   -0.092,    3.176]
[   -0.264,   -0.092,    3.176]
[   -0.276,   -0.055,    3.278]
[   -0.276,   -0.009,    3.281]
[   -0.288,    0.034,    3.382]
[   -0.300,    0.031,    3.481]
[   -0.300,    0.031,    3.481]
[   -0.312,    0.028,    3.580]
[   -0.312,   -0.024,    3.578]
[   -0.324,   -0.082,    3.674]
[   -0.324,   -0.082,    3.674]
[   -0.336,   -0.089,    3.773]
[   -0.336,   -0.089,    3.773]
[   -0.348,   -0.096,    3.872]
[   -0.348,   -0.096,    3.872]
[   -0.360,   -0.103,    3.971]
[   -0.360,   -0.103,    3.971]
[   -0.372,   -0.109,    4.070]
[   -0.372,   -0.109,    4.070]
[   -0.384,   -0.116,    4.170]
[   -0.384,   -0.116,    4.170]
[   -0.396,   -0.123,    4.269]
[   -0.396,   -0.123,    4.269]
[   -0.408,   -0.130,    4.368]
[   -0.408,   -0.130,    4.368]
[   -0.420,   -0.136,    4.467]
[   -0.420,   -0.136,    4.467]
[   -0.432,   -0.143,    4.566]
[   -0.504,   -0.143,    4.556]
[   -0.517,   -0.223,    4.649]
[   -0.517,   -0.223,    4.649]
[   -0.531,   -0.232,    4.748]
[   -0.531,   -0.232,    4.748]
[   -0.545,   -0.241,    4.847]
[   -0.545,   -0.241,    4.847]
[   -0.559,   -0.250,    4.945]
[   -0.558,   -0.329,    4.938]
[   -0.673,   -0.465,    5.005]
[   -0.697,   -0.542,    4.989]
[   -0.785,   -0.676,    5.052]
[   -0.785,   -0.676,    5.052]
[   -0.804,   -0.695,    5.149]
[   -0.804,   -0.695,    5.149]
[   -0.822,   -0.713,    5.245]
[   -0.822,   -0.713,    5.245]
[   -0.841,   -0.732,    5.342]
[   -0.841,   -0.732,    5.342]
[   -0.860,   -0.750,    5.438]
[   -0.879,   -0.838,    5.417]
[   -0.892,   -1.041,    5.471]
[   -0.940,   -1.116,    5.441]
[   -0.960,   -1.142,    5.536]
[   -0.960,   -1.142,    5.536]
[   -0.980,   -1.168,    5.630]
[   -0.980,   -1.168,    5.630]
[   -1.000,   -1.194,    5.725]
[   -1.000,   -1.194,    5.725]
[   -1.012,   -1.416,    5.763]
[   -1.007,   -1.513,    5.732]
[   -1.021,   -1.643,    5.792]
[   -1.021,   -1.643,    5.792]
[   -1.034,   -1.776,    5.848]
[   -1.028,   -1.874,    5.810]
[   -1.040,   -2.011,    5.860]
[   -1.059,   -2.107,    5.813]
[   -1.123,   -2.329,    5.805]
[   -1.136,   -2.425,    5.752]
[   -1.137,   -2.668,    5.734]
[   -1.127,   -2.764,    5.678]
[   -1.147,   -2.816,    5.762]
[   -1.147,   -2.816,    5.762]
[   -1.167,   -2.867,    5.845]
[   -1.167,   -2.867,    5.845]
[   -1.290,   -3.015,    5.841]
[   -1.278,   -3.115,    5.779]
[   -1.274,   -3.368,    5.728]
[   -1.225,   -3.461,    5.671]
[   -1.245,   -3.521,    5.749]
[   -1.231,   -3.618,    5.677]
[   -1.251,   -3.679,    5.753]
[   -1.251,   -3.679,    5.753]
[   -1.271,   -3.740,    5.830]
[   -1.271,   -3.740,    5.830]
[   -1.041,   -3.825,    5.947]
[   -0.917,   -3.857,    5.946]
[   -0.803,   -3.917,    6.047]
[   -0.674,   -3.934,    6.052]
[   -0.554,   -3.991,    6.150]
[   -0.424,   -3.984,    6.167]
[   -0.356,   -4.136,    6.179]
[   -0.222,   -4.144,    6.180]
[   -0.097,   -4.244,    6.231]
[    0.036,   -4.265,    6.214]
[    0.173,   -4.315,    6.300]
[    0.309,   -4.333,    6.279]
[    0.452,   -4.379,    6.361]
[    0.452,   -4.379,    6.361]
[    0.458,   -4.443,    6.437]
[    0.570,   -4.504,    6.375]
[    0.680,   -4.639,    6.378]
[    0.811,   -4.674,    6.328]
[    0.919,   -4.928,    6.212]
[    0.919,   -4.928,    6.212]
[    0.932,   -4.997,    6.284]
[    0.932,   -4.997,    6.284]
[    0.962,   -5.170,    6.249]
[    1.040,   -5.438,    6.100]
[    1.056,   -5.538,    5.986]
[    1.133,   -5.697,    5.940]
[    1.148,   -5.793,    5.821]
[    1.163,   -5.870,    5.883]
[    1.163,   -5.870,    5.883]
[    1.178,   -5.946,    5.946]
[    1.277,   -6.011,    5.841]
[    1.392,   -6.254,    5.658]
[    1.455,   -6.330,    5.532]
[    1.548,   -6.480,    5.463]
[    1.630,   -6.543,    5.339]
[    1.733,   -6.686,    5.264]
[    1.746,   -6.769,    5.124]
[    1.767,   -6.853,    5.174]
[    1.767,   -6.853,    5.174]
[    1.788,   -6.937,    5.224]
[    1.902,   -6.976,    5.107]
[    2.135,   -7.143,    4.902]
[    2.245,   -7.176,    4.777]
[    2.517,   -7.301,    4.584]
[    2.647,   -7.310,    4.472]
[    2.819,   -7.391,    4.411]
[    2.969,   -7.372,    4.324]
[    3.167,   -7.399,    4.344]
[    3.167,   -7.399,    4.344]
[    3.261,   -7.364,    4.333]
[    3.261,   -7.364,    4.333]
[    3.261,   -7.364,    4.333]
[    3.267,   -7.432,    4.170]
[    3.369,   -7.447,    4.028]
[    3.462,   -7.464,    3.880]
[    3.624,   -7.398,    3.859]
[    3.624,   -7.398,    3.859]
[    3.627,   -7.458,    3.693]
[    3.731,   -7.458,    3.551]
[    3.795,   -7.480,    3.389]
[    3.865,   -7.494,    3.228]
[    3.946,   -7.498,    3.071]
[    4.030,   -7.496,    2.917]
[    4.106,   -7.495,    2.758]
[    4.262,   -7.417,    2.733]
[    4.416,   -7.335,    2.708]
[    4.416,   -7.335,    2.708]
[    4.416,   -7.335,    2.708]
[    4.416,   -7.335,    2.708]
[    4.722,   -7.303,    2.559]
[    4.839,   -7.255,    2.433]
[    4.969,   -7.190,    2.331]
[    5.106,   -7.111,    2.249]
[    5.247,   -7.022,    2.186]
[    5.380,   -6.938,    2.103]
[    5.511,   -6.851,    2.020]
[    5.636,   -6.765,    1.927]
[    5.824,   -6.631,    1.791]
[    5.910,   -6.575,    1.646]
[    6.044,   -6.462,    1.615]
[    6.155,   -6.372,    1.508]
[    6.155,   -6.372,    1.508]
[    6.155,   -6.372,    1.508]
[    6.155,   -6.372,    1.508]
[    6.155,   -6.372,    1.508]
[    6.155,   -6.372,    1.508]
[    6.155,   -6.372,    1.508]
[    6.155,   -6.372,    1.508]
[    6.155,   -6.372,    1.508]
[    6.155,   -6.372,    1.508]
[    6.155,   -6.372,    1.508]
[    6.155,   -6.372,    1.508]
[    6.155,   -6.372,    1.508]
[    6.155,   -6.372,    1.508]
[    6.155,   -6.372,    1.508]
[    6.155,   -6.372,    1.508]
[    6.155,   -6.372,    1.508]
[    6.155,   -6.372,    1.508]
[    6.155,   -6.372,    1.508]
[    6.155,   -6.372,    1.508]
[    6.155,   -6.372,    1.508]
[    6.155,   -6.372,    1.508]
[    6.155,   -6.372,    1.508]
[    6.155,   -6.372,    1.508]
[    6.155,   -6.372,    1.508]
[    6.204,   -6.338,    1.341]
[    6.252,   -6.301,    1.173]
[    6.305,   -6.254,    1.010]
[    6.356,   -6.204,    0.847]
[    6.410,   -6.146,    0.688]
[    6.478,   -6.070,    0.542]
[    6.521,   -6.013,    0.379]
[    6.490,   -6.026,    0.204]
[    6.456,   -6.036,    0.030]
[    6.400,   -6.065,   -0.137]
[    6.361,   -6.071,   -0.310]
[    6.319,   -6.074,   -0.483]
[    6.275,   -6.075,   -0.656]
[    6.240,   -6.061,   -0.830]
[    6.204,   -6.043,   -1.003]
[    6.188,   -6.001,   -1.176]
[    6.175,   -5.952,   -1.346]
[    6.119,   -5.941,   -1.515]
[    6.061,   -5.927,   -1.682]
[    6.049,   -5.864,   -1.848]
[    5.996,   -5.835,   -2.016]
[    5.961,   -5.783,   -2.183]
[    5.934,   -5.720,   -2.347]
[    5.928,   -5.635,   -2.503]
[    5.924,   -5.545,   -2.657]
[    5.910,   -5.459,   -2.812]
[    5.910,   -5.459,   -2.812]
[    5.910,   -5.459,   -2.812]
[    5.910,   -5.459,   -2.812]
[    5.910,   -5.459,   -2.812]
[    5.910,   -5.459,   -2.812]
[    5.910,   -5.459,   -2.812]
[    5.937,   -5.341,   -2.943]
[    5.953,   -5.226,   -3.077]
[    5.975,   -5.104,   -3.205]
[    5.995,   -4.980,   -3.331]
[    6.012,   -4.854,   -3.456]
[    6.149,   -4.573,   -3.583]
[    6.217,   -4.422,   -3.648]
[    6.244,   -4.279,   -3.751]
[    6.280,   -4.131,   -3.843]
[    6.330,   -3.976,   -3.915]
[    6.372,   -3.821,   -3.991]
[    6.426,   -3.661,   -4.050]
[    6.463,   -3.503,   -4.122]
[    6.515,   -3.341,   -4.173]
[    6.581,   -3.178,   -4.201]
[    6.631,   -3.012,   -4.244]
[    6.678,   -2.845,   -4.284]
[    6.721,   -2.678,   -4.325]
[    6.777,   -2.510,   -4.344]
[    6.829,   -2.341,   -4.362]
[    6.897,   -2.176,   -4.353]
[    6.961,   -2.010,   -4.342]
[    6.961,   -2.010,   -4.342]
[    6.961,   -2.010,   -4.342]
[    6.961,   -2.010,   -4.342]
[    6.961,   -2.010,   -4.342]
[    6.961,   -2.010,   -4.342]
[    6.961,   -2.010,   -4.342]
[    6.961,   -2.010,   -4.342]
[    6.961,   -2.010,   -4.342]
[    6.961,   -2.010,   -4.342]
[    6.961,   -2.010,   -4.342]
[    6.961,   -2.010,   -4.342]
[    6.961,   -2.010,   -4.342]
[    6.961,   -2.010,   -4.342]
[    6.961,   -2.010,   -4.342]
[    6.961,   -2.010,   -4.342]
[    6.961,   -2.010,   -4.342]
[    6.961,   -2.010,   -4.342]
[    6.961,   -2.010,   -4.342]
[    6.961,   -2.010,   -4.342]
[    7.023,   -1.844,   -4.329]
[    7.082,   -1.677,   -4.314]
[    7.021,   -1.560,   -4.433]
[    6.957,   -1.442,   -4.550]
[    6.902,   -1.308,   -4.654]
[    6.840,   -1.179,   -4.760]
[    6.779,   -1.044,   -4.859]
[    6.714,   -0.912,   -4.959]
[    6.646,   -0.779,   -5.056]
[    6.580,   -0.641,   -5.146]
[    6.506,   -0.509,   -5.240]
[    6.455,   -0.352,   -5.307]
[    6.455,   -0.352,   -5.307]
[    6.455,   -0.352,   -5.307]
[    6.455,   -0.352,   -5.307]
[    6.346,   -0.269,   -5.421]
[    6.237,   -0.180,   -5.530]
[    6.129,   -0.083,   -5.634]
[    6.015,    0.004,   -5.738]
[    5.902,    0.100,   -5.837]
[    5.784,    0.191,   -5.935]
[    5.651,    0.243,   -6.041]
[    5.535,    0.346,   -6.128]
[    5.415,    0.444,   -6.215]
[    5.300,    0.555,   -6.293]
[    5.177,    0.658,   -6.372]
[    5.060,    0.772,   -6.442]
[    4.955,    0.903,   -6.500]
[    4.844,    1.030,   -6.557]
[    4.763,    1.186,   -6.587]
[    4.632,    1.287,   -6.652]
[    4.547,    1.442,   -6.677]
[    4.462,    1.596,   -6.699]
[    4.370,    1.747,   -6.720]
[    4.273,    1.895,   -6.741]
[    4.197,    2.056,   -6.744]
[    4.136,    2.223,   -6.734]
[    4.096,    2.394,   -6.707]
[    4.073,    2.566,   -6.667]
[    4.044,    2.737,   -6.627]
[    4.064,    2.901,   -6.560]
[    4.056,    3.069,   -6.502]
[    4.022,    3.236,   -6.453]
[    4.012,    3.402,   -6.388]
[    4.026,    3.561,   -6.309]
[    3.988,    3.725,   -6.252]
[    3.972,    3.887,   -6.179]
[    3.982,    4.041,   -6.091]
[    3.990,    4.195,   -6.001]
[    3.990,    4.195,   -6.001]
[    3.997,    4.346,   -5.908]
[    3.912,    4.496,   -5.863]
[    3.912,    4.496,   -5.863]
[    3.912,    4.496,   -5.863]
[    3.912,    4.496,   -5.863]
[    3.912,    4.496,   -5.863]
[    3.912,    4.496,   -5.863]
[    3.912,    4.496,   -5.863]
[    3.912,    4.496,   -5.863]
[    3.912,    4.496,   -5.863]
[    3.912,    4.496,   -5.863]
[    3.912,    4.496,   -5.863]
[    3.912,    4.496,   -5.863]
[    3.912,    4.496,   -5.863]
[    3.912,    4.496,   -5.863]
[    3.912,    4.496,   -5.863]
[    3.912,    4.496,   -5.863]
[    3.750,    4.539,   -5.922]
[    3.615,    4.655,   -5.917]
[    3.496,    4.785,   -5.890]
[    3.371,    4.909,   -5.866]
[    3.260,    5.042,   -5.823]
[    3.147,    5.172,   -5.779]
[    3.035,    5.302,   -5.731]
[    2.948,    5.440,   -5.661]
[    2.826,    5.561,   -5.613]
[    2.679,    5.659,   -5.591]
[    2.525,    5.746,   -5.575]
[    2.369,    5.830,   -5.556]
[    2.218,    5.920,   -5.527]
[    2.080,    6.022,   -5.479]
[    1.965,    6.137,   -5.407]
[    1.849,    6.249,   -5.332]
[    1.766,    6.372,   -5.234]
[    1.663,    6.486,   -5.144]
[    1.663,    6.486,   -5.144]
[    1.656,    6.610,   -5.016]
[    1.571,    6.725,   -4.911]
[    1.410,    6.791,   -4.873]
[    1.324,    6.902,   -4.763]
[    1.315,    7.017,   -4.628]
[    1.306,    7.129,   -4.490]
[    1.395,    7.214,   -4.361]
[    1.474,    7.300,   -4.227]
[    1.591,    7.363,   -4.108]
[    1.580,    7.466,   -3.963]
[    1.580,    7.466,   -3.963]
[    1.580,    7.466,   -3.963]
[    1.568,    7.566,   -3.817]
[    1.556,    7.662,   -3.668]
[    1.544,    7.756,   -3.517]
[    1.531,    7.847,   -3.364]
[    1.517,    7.935,   -3.210]
[    1.546,    8.013,   -3.053]
[    1.659,    8.058,   -2.923]
[    1.772,    8.099,   -2.792]
[    1.772,    8.099,   -2.792]
[    1.772,    8.099,   -2.792]
[    1.772,    8.099,   -2.792]
[    1.772,    8.099,   -2.792]
[    1.772,    8.099,   -2.792]
[    1.772,    8.099,   -2.792]
[    1.772,    8.099,   -2.792]
[    1.772,    8.099,   -2.792]
[    1.772,    8.099,   -2.792]
[    1.772,    8.099,   -2.792]
[    1.772,    8.099,   -2.792]
[    1.772,    8.099,   -2.792]
[    1.772,    8.099,   -2.792]
[    1.772,    8.099,   -2.792]
[    1.772,    8.099,   -2.792]
[    1.772,    8.099,   -2.792]
[    1.763,    8.144,   -2.703]
[    1.763,    8.144,   -2.703]
[    1.763,    8.144,   -2.703]
[    1.763,    8.144,   -2.703]
[    1.763,    8.144,   -2.703]
[    1.763,    8.144,   -2.703]
[    1.763,    8.144,   -2.703]
[    1.763,    8.144,   -2.703]
[    1.763,    8.144,   -2.703]
[    1.763,    8.144,   -2.703]
[    1.763,    8.144,   -2.703]
[    1.763,    8.144,   -2.703]
[    1.763,    8.144,   -2.703]
[    1.763,    8.144,   -2.703]
[    1.763,    8.144,   -2.703]
[    1.763,    8.144,   -2.703]
[    1.763,    8.144,   -2.703]
[    1.763,    8.144,   -2.703]
[    1.763,    8.144,   -2.703]
[    1.763,    8.144,   -2.703]
[    1.763,    8.144,   -2.703]
[    1.763,    8.144,   -2.703]
[    1.763,    8.144,   -2.703]
[    1.763,    8.144,   -2.703]
[    1.763,    8.144,   -2.703]
[    1.763,    8.144,   -2.703]
[    1.763,    8.144,   -2.703]
[    1.763,    8.144,   -2.703]
[    1.763,    8.144,   -2.703]
[    1.763,    8.144,   -2.703]
[    1.754,    8.188,   -2.613]
[    1.754,    8.188,   -2.613]
[    1.746,    8.232,   -2.524]
[    1.746,    8.232,   -2.524]
[    1.737,    8.276,   -2.435]
[    1.737,    8.276,   -2.435]
[    1.729,    8.321,   -2.346]
[    1.729,    8.321,   -2.346]
[    1.720,    8.365,   -2.256]
[    1.720,    8.365,   -2.256]
[    1.711,    8.409,   -2.167]
[    1.711,    8.409,   -2.167]
[    1.703,    8.453,   -2.078]
[    1.703,    8.453,   -2.078]
[    1.694,    8.498,   -1.989]
[    1.686,    8.542,   -1.899]
[    1.686,    8.542,   -1.899]
[    1.677,    8.586,   -1.810]
[    1.677,    8.586,   -1.810]
[    1.668,    8.630,   -1.721]
[    1.668,    8.630,   -1.721]
[    1.660,    8.675,   -1.631]
[    1.660,    8.675,   -1.631]
[    1.651,    8.719,   -1.542]
[    1.651,    8.719,   -1.542]
[    1.642,    8.763,   -1.453]
[    1.642,    8.763,   -1.453]
[    1.634,    8.807,   -1.364]
[    1.634,    8.807,   -1.364]
[    1.625,    8.852,   -1.274]
[    1.625,    8.852,   -1.274]
[    1.617,    8.896,   -1.185]
[    1.617,    8.896,   -1.185]
[    1.608,    8.940,   -1.096]
[    1.608,    8.940,   -1.096]
[    1.599,    8.984,   -1.007]
[    1.599,    8.984,   -1.007]
[    1.591,    9.029,   -0.917]
[    1.591,    9.029,   -0.917]
[    1.582,    9.073,   -0.828]
[    1.582,    9.073,   -0.828]
[    1.573,    9.117,   -0.739]
[    1.573,    9.117,   -0.739]
[    1.565,    9.161,   -0.650]
[    1.565,    9.161,   -0.650]
[    1.556,    9.206,   -0.560]
[    1.556,    9.206,   -0.560]
[    1.548,    9.250,   -0.471]
[    1.548,    9.250,   -0.471]
[    1.539,    9.294,   -0.382]
[    1.539,    9.294,   -0.382]
[    1.530,    9.338,   -0.293]
[    1.530,    9.338,   -0.293]
[    1.522,    9.383,   -0.203]
[    1.522,    9.383,   -0.203]
[    1.513,    9.427,   -0.114]
[    1.513,    9.427,   -0.114]
[    1.489,    9.548,    0.135]
[    1.473,    9.622,    0.296]
[    1.335,    9.800,    0.671]
[    1.275,    9.868,    0.824]
[    1.133,   10.023,    1.208]
[    1.037,   10.080,    1.347]
[    0.877,   10.284,    2.018]
[    0.796,   10.329,    2.170]
[    0.720,   10.371,    2.325]
[    0.670,   10.408,    2.492]
[    0.593,   10.443,    2.649]
[    0.516,   10.474,    2.806]
[    0.494,   10.500,    2.981]
[    0.471,   10.522,    3.156]
[    0.471,   10.522,    3.156]
[    0.448,   10.541,    3.331]
[    0.424,   10.556,    3.507]
[    0.424,   10.556,    3.507]
[    0.401,   10.568,    3.683]
[    0.377,   10.576,    3.859]
[    0.353,   10.581,    4.036]
[    0.329,   10.582,    4.212]
[    0.304,   10.580,    4.388]
[    0.280,   10.574,    4.565]
[    0.255,   10.564,    4.741]
[    0.362,   10.548,    4.882]
[    0.337,   10.532,    5.058]
[    0.414,   10.509,    5.217]
[    0.495,   10.483,    5.373]
[    0.551,   10.453,    5.539]
[    0.606,   10.420,    5.705]
[    0.752,   10.388,    5.803]
[    0.752,   10.388,    5.803]
[    0.752,   10.388,    5.803]
[    0.752,   10.388,    5.803]
[    0.752,   10.388,    5.803]
[    0.896,   10.352,    5.900]
[    1.020,   10.311,    6.021]
[    1.169,   10.269,    6.110]
[    1.294,   10.221,    6.226]
[    1.450,   10.175,    6.299]
[    1.450,   10.175,    6.299]
[    1.450,   10.175,    6.299]
[    1.450,   10.175,    6.299]
[    1.450,   10.175,    6.299]
[    1.450,   10.175,    6.299]
[    1.450,   10.175,    6.299]
[    1.450,   10.175,    6.299]
[    1.450,   10.175,    6.299]
[    1.450,   10.175,    6.299]
[    1.553,   10.119,    6.433]
[    1.655,   10.060,    6.567]
[    1.655,   10.060,    6.567]
[    1.655,   10.060,    6.567]
[    1.655,   10.060,    6.567]
[    1.655,   10.060,    6.567]
[    1.655,   10.060,    6.567]
[    1.655,   10.060,    6.567]
[    1.655,   10.060,    6.567]
[    1.655,   10.060,    6.567]
[    1.655,   10.060,    6.567]
[    1.655,   10.060,    6.567]
[    1.655,   10.060,    6.567]
[    1.827,   10.017,    6.584]
[    1.855,   10.059,    6.413]
[    1.882,   10.098,    6.241]
[    1.908,   10.133,    6.069]
[    1.933,   10.165,    5.896]
[    1.958,   10.194,    5.722]
[    1.981,   10.219,    5.547]
[    2.004,   10.241,    5.372]
[    2.026,   10.259,    5.196]
[    2.088,   10.263,    5.030]
[    2.200,   10.247,    4.892]
[    2.220,   10.256,    4.715]
[    2.238,   10.261,    4.538]
[    2.238,   10.261,    4.538]
[    2.256,   10.263,    4.361]
[    2.272,   10.262,    4.184]
[    2.329,   10.245,    4.016]
[    2.344,   10.237,    3.839]
[    2.357,   10.226,    3.662]
[    2.370,   10.211,    3.485]
[    2.382,   10.192,    3.308]
[    2.382,   10.192,    3.308]
[    2.393,   10.170,    3.132]
[    2.549,   10.114,    3.068]
[    2.558,   10.088,    2.892]
[    2.641,   10.037,    2.743]
[    2.672,    9.997,    2.572]
[    2.678,    9.961,    2.398]
[    2.831,    9.894,    2.336]
[    2.835,    9.853,    2.163]
[    2.835,    9.853,    2.163]
[    2.835,    9.853,    2.163]
[    2.835,    9.853,    2.163]
[    2.835,    9.853,    2.163]
[    2.835,    9.853,    2.163]
[    2.835,    9.853,    2.163]
[    2.835,    9.853,    2.163]
[    2.835,    9.853,    2.163]
[    2.839,    9.809,    1.991]
[    2.841,    9.761,    1.819]
[    2.841,    9.710,    1.649]
[    2.841,    9.656,    1.479]
[    2.841,    9.656,    1.479]
[    2.841,    9.656,    1.479]
[    2.841,    9.656,    1.479]
[    2.841,    9.656,    1.479]
[    2.841,    9.656,    1.479]
[    2.841,    9.656,    1.479]
[    2.841,    9.656,    1.479]
[    2.841,    9.656,    1.479]
[    2.840,    9.625,    1.384]
[    2.840,    9.625,    1.384]
[    2.840,    9.625,    1.384]
[    2.672,    9.680,    1.367]
